timestamp,rank,name,price,change_24h,market_cap
9/8/2026 20:40,5,XRP,$1.41 ,1.27%,$88.91B
9/8/2026 20:40,6,USDC,$1.00 ,0.00%,$74.19B
9/8/2026 20:40,7,Solana,$103.31 ,-1.30%,$60.55B
9/8/2026 20:40,8,TRON,$0.34 ,1.51%,$32.26B
9/8/2026 20:40,9,Hyperliquid,$83.71 ,-2.98%,$21.08B
9/8/2026 20:40,10,Zcash,"$1,175.80 ",1.39%,$19.82B
,,,,,
9/8/2026 20:40,1,Bitcoin,"$78,481.11 ",-0.77%,$1.57T
9/8/2026 20:40,2,Ethereum,"$2,485.65 ",0.04%,$303.25B
9/8/2026 20:40,3,Tether,$1.00 ,-0.01%,$183.38B
9/8/2026 20:40,4,BNB,$750.49 ,0.93%,$99.93B
9/8/2026 20:40,5,XRP,$1.41 ,1.27%,$88.91B
9/8/2026 20:40,6,USDC,$1.00 ,0.00%,$74.19B
9/8/2026 20:40,7,Solana,$103.31 ,-1.30%,$60.55B
9/8/2026 20:40,8,TRON,$0.34 ,1.51%,$32.26B
9/8/2026 20:40,9,Hyperliquid,$83.64 ,-3.66%,$21.07B
9/8/2026 20:40,10,Zcash,"$1,173.53 ",0.03%,$19.78B
,,,,,
9/8/2026 20:41,1,Bitcoin,"$78,531.31 ",-0.67%,$1.57T
9/8/2026 20:41,2,Ethereum,"$2,485.66 ",0.07%,$303.49B
9/8/2026 20:41,3,Tether,$1.00 ,-0.02%,$183.38B
9/8/2026 20:41,4,BNB,$751.07 ,1.05%,$100.01B
9/8/2026 20:41,5,XRP,$1.41 ,1.30%,$88.87B
9/8/2026 20:41,6,USDC,$1.00 ,0.00%,$74.19B
9/8/2026 20:41,7,Solana,$103.33 ,-1.24%,$60.56B
9/8/2026 20:41,8,TRON,$0.34 ,1.49%,$32.26B
9/8/2026 20:41,9,Hyperliquid,$83.71 ,-3.01%,$21.08B
9/8/2026 20:41,10,Zcash,"$1,176.70 ",1.41%,$19.83B
,,,,,
9/8/2026 20:41,1,Bitcoin,"$78,560.02 ",-0.67%,$1.57T
9/8/2026 20:41,2,Ethereum,"$2,485.66 ",0.07%,$303.49B
9/8/2026 20:41,3,Tether,$1.00 ,-0.02%,$183.38B
9/8/2026 20:41,4,BNB,$751.07 ,1.05%,$100.01B
9/8/2026 20:41,5,XRP,$1.41 ,1.30%,$88.87B
9/8/2026 20:41,6,USDC,$1.00 ,0.00%,$74.19B
9/8/2026 20:41,7,Solana,$103.33 ,-1.24%,$60.56B
9/8/2026 20:41,8,TRON,$0.34 ,1.49%,$32.26B
9/8/2026 20:41,9,Hyperliquid,$83.71 ,-3.01%,$21.08B
9/8/2026 20:41,10,Zcash,"$1,176.72 ",1.41%,$19.83B
,,,,,
9/8/2026 20:42,1,Bitcoin,"$78,581.09 ",-0.61%,$1.57T
9/8/2026 20:42,2,Ethereum,"$2,486.81 ",0.09%,$303.46B
9/8/2026 20:42,3,Tether,$1.00 ,-0.02%,$183.38B
9/8/2026 20:42,4,BNB,$751.07 ,1.05%,$100.01B
9/8/2026 20:42,5,XRP,$1.41 ,1.55%,$88.8B
9/8/2026 20:42,6,USDC,$1.00 ,0.00%,$74.19B
9/8/2026 20:42,7,Solana,$103.46 ,-0.92%,$60.64B
9/8/2026 20:42,8,TRON,$0.34 ,1.49%,$32.26B
9/8/2026 20:42,9,Hyperliquid,$83.66 ,-3.60%,$21.07B
9/8/2026 20:42,10,Zcash,"$1,177.50 ",0.61%,$19.85B
,,,,,
9/8/2026 20:42,1,Bitcoin,"$78,531.31 ",-0.67%,$1.57T
9/8/2026 20:42,2,Ethereum,"$2,485.66 ",0.07%,$303.49B
9/8/2026 20:42,3,Tether,$1.00 ,-0.02%,$183.38B
9/8/2026 20:42,4,BNB,$750.93 ,1.22%,$99.99B
9/8/2026 20:42,5,XRP,$1.41 ,1.30%,$88.87B
9/8/2026 20:42,6,USDC,$1.00 ,0.03%,$74.21B
9/8/2026 20:42,7,Solana,$103.47 ,-0.90%,$60.65B
9/8/2026 20:42,8,TRON,$0.34 ,1.49%,$32.26B
9/8/2026 20:42,9,Hyperliquid,$83.66 ,-3.60%,$21.07B
9/8/2026 20:42,10,Zcash,"$1,177.50 ",0.61%,$19.85B
,,,,,
9/8/2026 20:43,1,Bitcoin,"$78,615.79 ",-0.56%,$1.57T
9/8/2026 20:43,2,Ethereum,"$2,487.40 ",0.13%,$303.53B
9/8/2026 20:43,3,Tether,$1.00 ,-0.01%,$183.39B
9/8/2026 20:43,4,BNB,$750.98 ,1.25%,$100B
9/8/2026 20:43,5,XRP,$1.41 ,1.56%,$88.82B
9/8/2026 20:43,6,USDC,$1.00 ,0.00%,$74.25B
9/8/2026 20:43,7,Solana,$103.49 ,-0.84%,$60.66B
9/8/2026 20:43,8,TRON,$0.34 ,1.49%,$32.26B
9/8/2026 20:43,9,Hyperliquid,$83.66 ,-3.60%,$21.07B
9/8/2026 20:43,10,Zcash,"$1,177.50 ",0.61%,$19.85B
,,,,,
9/8/2026 20:44,1,Bitcoin,"$78,610.79 ",-0.57%,$1.57T
9/8/2026 20:44,2,Ethereum,"$2,487.52 ",0.13%,$303.55B
9/8/2026 20:44,3,Tether,$1.00 ,-0.01%,$183.39B
9/8/2026 20:44,4,BNB,$751.01 ,1.25%,$100B
9/8/2026 20:44,5,XRP,$1.41 ,1.57%,$88.83B
9/8/2026 20:44,6,USDC,$1.00 ,0.00%,$74.25B
9/8/2026 20:44,7,Solana,$103.50 ,-0.83%,$60.67B
9/8/2026 20:44,8,TRON,$0.34 ,1.49%,$32.26B
9/8/2026 20:44,9,Hyperliquid,$83.66 ,-3.60%,$21.07B
9/8/2026 20:44,10,Zcash,"$1,177.50 ",0.61%,$19.85B
,,,,,
9/8/2026 20:44,1,Bitcoin,"$78,555.27 ",-0.67%,$1.57T
9/8/2026 20:44,2,Ethereum,"$2,485.64 ",0.06%,$303.49B
9/8/2026 20:44,3,Tether,$1.00 ,-0.02%,$183.38B
9/8/2026 20:44,4,BNB,$751.07 ,1.05%,$100.01B
9/8/2026 20:44,5,XRP,$1.41 ,1.30%,$88.87B
9/8/2026 20:44,6,USDC,$1.00 ,0.00%,$74.19B
9/8/2026 20:44,7,Solana,$103.33 ,-1.24%,$60.56B
9/8/2026 20:44,8,TRON,$0.34 ,1.49%,$32.26B
9/8/2026 20:44,9,Hyperliquid,$83.78 ,-2.93%,$21.1B
9/8/2026 20:44,10,Zcash,"$1,178.15 ",1.46%,$19.86B
,,,,,
9/8/2026 22:39,1,Bitcoin,"$78,832.37 ",-0.23%,$1.58T
9/8/2026 22:39,2,Ethereum,"$2,498.97 ",0.64%,$304.61B
9/8/2026 22:39,3,Tether,$1.00 ,0.02%,$183.43B
9/8/2026 22:39,4,BNB,$755.75 ,2.17%,$100.63B
9/8/2026 22:39,5,XRP,$1.43 ,2.88%,$90.04B
9/8/2026 22:39,6,USDC,$1.00 ,0.01%,$74.39B
9/8/2026 22:39,7,Solana,$104.15 ,0.33%,$61.05B
9/8/2026 22:39,8,TRON,$0.34 ,1.74%,$32.25B
9/8/2026 22:39,9,Hyperliquid,$84.28 ,-1.31%,$21.23B
9/8/2026 22:39,10,Zcash,"$1,193.01 ",2.88%,$20.11B
,,,,,
9/9/2026 10:23,1,Bitcoin,"$79,122.13 ",0.43%,$1.58T
9/9/2026 10:23,2,Ethereum,"$2,507.27 ",1.01%,$305.96B
9/9/2026 10:23,3,Tether,$1.00 ,0.01%,$183.41B
9/9/2026 10:23,4,BNB,$754.60 ,1.24%,$100.48B
9/9/2026 10:23,5,XRP,$1.43 ,2.69%,$89.82B
9/9/2026 10:23,6,USDC,$1.00 ,0.00%,$74.43B
9/9/2026 10:23,7,Solana,$104.09 ,0.75%,$61.02B
9/9/2026 10:23,8,TRON,$0.34 ,1.05%,$32.14B
9/9/2026 10:23,9,Hyperliquid,$85.79 ,1.69%,$21.6B
9/9/2026 10:23,10,Zcash,"$1,232.69 ",9.32%,$20.78B
,,,,,
9/9/2026 10:24,1,Bitcoin,"$79,170.16 ",0.55%,$1.58T
9/9/2026 10:24,2,Ethereum,"$2,509.92 ",1.16%,$306.29B
9/9/2026 10:24,3,Tether,$1.00 ,0.03%,$183.44B
9/9/2026 10:24,4,BNB,$754.70 ,1.19%,$100.49B
9/9/2026 10:24,5,XRP,$1.43 ,3.02%,$90.07B
9/9/2026 10:24,6,USDC,$1.00 ,0.02%,$74.44B
9/9/2026 10:24,7,Solana,$104.09 ,0.75%,$61.02B
9/9/2026 10:24,8,TRON,$0.34 ,1.05%,$32.14B
9/9/2026 10:24,9,Hyperliquid,$86.00 ,1.95%,$21.66B
9/9/2026 10:24,10,Zcash,"$1,237.47 ",10.02%,$20.86B
,,,,,
9/9/2026 10:24,1,Bitcoin,"$79,122.13 ",0.43%,$1.58T
9/9/2026 10:24,2,Ethereum,"$2,507.27 ",1.01%,$305.96B
9/9/2026 10:24,3,Tether,$1.00 ,0.01%,$183.41B
9/9/2026 10:24,4,BNB,$754.60 ,1.24%,$100.48B
9/9/2026 10:24,5,XRP,$1.43 ,2.69%,$89.82B
9/9/2026 10:24,6,USDC,$1.00 ,0.00%,$74.43B
9/9/2026 10:24,7,Solana,$104.09 ,0.75%,$61.02B
9/9/2026 10:24,8,TRON,$0.34 ,1.05%,$32.14B
9/9/2026 10:24,9,Hyperliquid,$85.79 ,1.69%,$21.6B
9/9/2026 10:24,10,Zcash,"$1,232.69 ",9.32%,$20.78B
,,,,,
9/9/2026 10:25,1,Bitcoin,"$79,156.97 ",0.56%,$1.58T
9/9/2026 10:25,2,Ethereum,"$2,509.66 ",1.19%,$306.26B
9/9/2026 10:25,3,Tether,$1.00 ,0.01%,$183.41B
9/9/2026 10:25,4,BNB,$754.60 ,1.24%,$100.48B
9/9/2026 10:25,5,XRP,$1.43 ,3.13%,$90.11B
9/9/2026 10:25,6,USDC,$1.00 ,0.00%,$74.43B
9/9/2026 10:25,7,Solana,$104.09 ,0.75%,$61.02B
9/9/2026 10:25,8,TRON,$0.34 ,1.05%,$32.14B
9/9/2026 10:25,9,Hyperliquid,$86.02 ,2.03%,$21.66B
9/9/2026 10:25,10,Zcash,"$1,238.89 ",10.22%,$20.88B
,,,,,
9/9/2026 10:25,1,Bitcoin,"$79,167.67 ",0.58%,$1.58T
9/9/2026 10:25,2,Ethereum,"$2,509.62 ",1.19%,$306.25B
9/9/2026 10:25,3,Tether,$1.00 ,0.01%,$183.41B
9/9/2026 10:25,4,BNB,$754.60 ,1.24%,$100.48B
9/9/2026 10:25,5,XRP,$1.43 ,3.13%,$90.11B
9/9/2026 10:25,6,USDC,$1.00 ,0.00%,$74.43B
9/9/2026 10:25,7,Solana,$104.09 ,0.75%,$61.02B
9/9/2026 10:25,8,TRON,$0.34 ,1.05%,$32.14B
9/9/2026 10:25,9,Hyperliquid,$85.79 ,1.69%,$21.6B
9/9/2026 10:25,10,Zcash,"$1,232.69 ",9.32%,$20.78B
,,,,,
9/9/2026 10:26,1,Bitcoin,"$79,169.20 ",0.61%,$1.58T
9/9/2026 10:26,2,Ethereum,"$2,509.79 ",1.26%,$306.27B
9/9/2026 10:26,3,Tether,$1.00 ,0.01%,$183.42B
9/9/2026 10:26,4,BNB,$754.66 ,1.21%,$100.49B
9/9/2026 10:26,5,XRP,$1.43 ,3.13%,$90.11B
9/9/2026 10:26,6,USDC,$1.00 ,0.00%,$74.44B
9/9/2026 10:26,7,Solana,$104.32 ,1.13%,$61.16B
9/9/2026 10:26,8,TRON,$0.34 ,1.04%,$32.15B
9/9/2026 10:26,9,Hyperliquid,$85.93 ,1.87%,$21.64B
9/9/2026 10:26,10,Zcash,"$1,235.59 ",9.80%,$20.83B
,,,,,
9/9/2026 10:26,1,Bitcoin,"$79,148.28 ",0.47%,$1.58T
9/9/2026 10:26,2,Ethereum,"$2,510.35 ",1.14%,$306.05B
9/9/2026 10:26,3,Tether,$1.00 ,0.01%,$183.42B
9/9/2026 10:26,4,BNB,$754.94 ,1.20%,$100.52B
9/9/2026 10:26,5,XRP,$1.43 ,2.86%,$89.95B
9/9/2026 10:26,6,USDC,$1.00 ,0.00%,$74.44B
9/9/2026 10:26,7,Solana,$104.21 ,0.90%,$61.09B
9/9/2026 10:26,8,TRON,$0.34 ,1.04%,$32.15B
9/9/2026 10:26,9,Hyperliquid,$86.05 ,2.06%,$21.67B
9/9/2026 10:26,10,Zcash,"$1,240.75 ",10.42%,$20.91B
,,,,,
9/10/2026 19:02,1,Bitcoin,"$76,788.29 ",-3.51%,$1.54T
9/10/2026 19:02,2,Ethereum,"$2,418.59 ",-3.80%,$294.95B
9/10/2026 19:02,3,Tether,$1.00 ,-0.01%,$183.38B
9/10/2026 19:02,4,BNB,$705.91 ,-5.92%,$93.99B
9/10/2026 19:02,5,XRP,$1.35 ,-5.69%,$84.95B
9/10/2026 19:02,6,USDC,$1.00 ,0.00%,$74.3B
9/10/2026 19:02,7,Solana,$99.27 ,-5.00%,$58.2B
9/10/2026 19:02,8,TRON,$0.34 ,-0.14%,$32.12B
9/10/2026 19:02,9,Hyperliquid,$80.98 ,-6.51%,$20.39B
9/10/2026 19:02,10,Zcash,"$1,170.30 ",-7.39%,$19.73B
,,,,,
9/10/2026 19:02,1,Bitcoin,"$76,842.63 ",-3.36%,$1.54T
9/10/2026 19:02,2,Ethereum,"$2,420.39 ",-3.64%,$295.37B
9/10/2026 19:02,3,Tether,$1.00 ,-0.01%,$183.38B
9/10/2026 19:02,4,BNB,$705.91 ,-5.92%,$93.99B
9/10/2026 19:02,5,XRP,$1.35 ,-5.45%,$85.09B
9/10/2026 19:02,6,USDC,$1.00 ,0.00%,$74.3B
9/10/2026 19:02,7,Solana,$99.41 ,-4.82%,$58.29B
9/10/2026 19:02,8,TRON,$0.34 ,-0.16%,$32.11B
9/10/2026 19:02,9,Hyperliquid,$80.98 ,-6.51%,$20.39B
9/10/2026 19:02,10,Zcash,"$1,170.30 ",-7.39%,$19.73B
,,,,,
9/10/2026 19:03,1,Bitcoin,"$76,882.59 ",-3.38%,$1.54T
9/10/2026 19:03,2,Ethereum,"$2,418.59 ",-3.80%,$294.95B
9/10/2026 19:03,3,Tether,$1.00 ,-0.01%,$183.38B
9/10/2026 19:03,4,BNB,$705.91 ,-5.92%,$93.99B
9/10/2026 19:03,5,XRP,$1.35 ,-5.69%,$84.95B
9/10/2026 19:03,6,USDC,$1.00 ,0.00%,$74.3B
9/10/2026 19:03,7,Solana,$99.27 ,-5.00%,$58.2B
9/10/2026 19:03,8,TRON,$0.34 ,-0.14%,$32.12B
9/10/2026 19:03,9,Hyperliquid,$81.07 ,-6.47%,$20.41B
9/10/2026 19:03,10,Zcash,"$1,171.03 ",-7.52%,$19.74B
,,,,,
9/10/2026 19:05,1,Bitcoin,"$76,919.18 ",-3.36%,$1.54T
9/10/2026 19:05,2,Ethereum,"$2,419.99 ",-3.77%,$294.95B
9/10/2026 19:05,3,Tether,$1.00 ,-0.01%,$183.38B
9/10/2026 19:05,4,BNB,$706.80 ,-5.79%,$94.11B
9/10/2026 19:05,5,XRP,$1.35 ,-5.69%,$84.95B
9/10/2026 19:05,6,USDC,$1.00 ,0.00%,$74.3B
9/10/2026 19:05,7,Solana,$99.27 ,-5.00%,$58.2B
9/10/2026 19:05,8,TRON,$0.34 ,-0.14%,$32.12B
9/10/2026 19:05,9,Hyperliquid,$80.98 ,-6.51%,$20.39B
9/10/2026 19:05,10,Zcash,"$1,170.30 ",-7.39%,$19.73B
,,,,,
9/10/2026 19:06,1,Bitcoin,"$76,801.08 ",-3.49%,$1.54T
9/10/2026 19:06,2,Ethereum,"$2,418.34 ",-3.80%,$295.17B
9/10/2026 19:06,3,Tether,$1.00 ,-0.02%,$183.38B
9/10/2026 19:06,4,BNB,$706.45 ,-5.86%,$94.07B
9/10/2026 19:06,5,XRP,$1.35 ,-5.51%,$85.08B
9/10/2026 19:06,6,USDC,$1.00 ,-0.01%,$74.3B
9/10/2026 19:06,7,Solana,$99.41 ,-4.85%,$58.29B
9/10/2026 19:06,8,TRON,$0.34 ,-0.16%,$32.12B
9/10/2026 19:06,9,Hyperliquid,$81.12 ,-6.42%,$20.43B
9/10/2026 19:06,10,Zcash,"$1,175.90 ",-6.93%,$19.82B
,,,,,
9/10/2026 19:07,1,Bitcoin,"$77,048.63 ",-2.92%,$1.54T
9/10/2026 19:07,2,Ethereum,"$2,421.40 ",-3.79%,$295.17B
9/10/2026 19:07,3,Tether,$1.00 ,-0.01%,$183.39B
9/10/2026 19:07,4,BNB,$706.45 ,-5.86%,$94.07B
9/10/2026 19:07,5,XRP,$1.35 ,-5.51%,$85.08B
9/10/2026 19:07,6,USDC,$1.00 ,-0.01%,$74.3B
9/10/2026 19:07,7,Solana,$99.41 ,-4.85%,$58.29B
9/10/2026 19:07,8,TRON,$0.34 ,-0.16%,$32.12B
9/10/2026 19:07,9,Hyperliquid,$81.12 ,-6.42%,$20.43B
9/10/2026 19:07,10,Zcash,"$1,175.90 ",-6.93%,$19.82B
,,,,,
9/10/2026 19:08,1,Bitcoin,"$77,003.34 ",-2.90%,$1.54T
9/10/2026 19:08,2,Ethereum,"$2,421.40 ",-3.79%,$295.17B
9/10/2026 19:08,3,Tether,$1.00 ,-0.02%,$183.38B
9/10/2026 19:08,4,BNB,$706.45 ,-5.86%,$94.07B
9/10/2026 19:08,5,XRP,$1.35 ,-5.51%,$85.08B
9/10/2026 19:08,6,USDC,$1.00 ,-0.01%,$74.3B
9/10/2026 19:08,7,Solana,$99.34 ,-4.64%,$58.25B
9/10/2026 19:08,8,TRON,$0.34 ,-0.11%,$32.11B
9/10/2026 19:08,9,Hyperliquid,$81.12 ,-6.42%,$20.4B
9/10/2026 19:08,10,Zcash,"$1,175.90 ",-6.93%,$19.69B
,,,,,
9/10/2026 19:09,1,Bitcoin,"$76,857.21 ",-3.46%,$1.54T
9/10/2026 19:09,2,Ethereum,"$2,421.40 ",-3.79%,$295.17B
9/10/2026 19:09,3,Tether,$1.00 ,-0.02%,$183.38B
9/10/2026 19:09,4,BNB,$706.71 ,-5.80%,$94.07B
9/10/2026 19:09,5,XRP,$1.35 ,-5.50%,$85.08B
9/10/2026 19:09,6,USDC,$1.00 ,-0.01%,$74.3B
9/10/2026 19:09,7,Solana,$99.33 ,-4.93%,$58.29B
9/10/2026 19:09,8,TRON,$0.34 ,-0.16%,$32.12B
9/10/2026 19:09,9,Hyperliquid,$81.12 ,-6.42%,$20.43B
9/10/2026 19:09,10,Zcash,"$1,175.90 ",-6.93%,$19.82B
,,,,,
9/10/2026 19:10,1,Bitcoin,"$76,857.21 ",-3.46%,$1.54T
9/10/2026 19:10,2,Ethereum,"$2,421.40 ",-3.79%,$295.17B
9/10/2026 19:10,3,Tether,$1.00 ,-0.02%,$183.38B
9/10/2026 19:10,4,BNB,$706.45 ,-5.86%,$94.07B
9/10/2026 19:10,5,XRP,$1.35 ,-5.51%,$85.08B
9/10/2026 19:10,6,USDC,$1.00 ,-0.01%,$74.3B
9/10/2026 19:10,7,Solana,$99.41 ,-4.85%,$58.29B
9/10/2026 19:10,8,TRON,$0.34 ,-0.10%,$32.11B
9/10/2026 19:10,9,Hyperliquid,$81.08 ,-6.03%,$20.41B
9/10/2026 19:10,10,Zcash,"$1,169.10 ",-8.35%,$19.71B
,,,,,
9/10/2026 19:11,1,Bitcoin,"$76,987.77 ",-3.07%,$1.54T
9/10/2026 19:11,2,Ethereum,"$2,426.98 ",-3.34%,$296.17B
9/10/2026 19:11,3,Tether,$1.00 ,-0.02%,$183.38B
9/10/2026 19:11,4,BNB,$706.45 ,-5.86%,$94.07B
9/10/2026 19:11,5,XRP,$1.36 ,-4.88%,$85.41B
9/10/2026 19:11,6,USDC,$1.00 ,-0.01%,$74.3B
9/10/2026 19:11,7,Solana,$99.41 ,-4.85%,$58.29B
9/10/2026 19:11,8,TRON,$0.34 ,-0.16%,$32.12B
9/10/2026 19:11,9,Hyperliquid,$81.12 ,-6.42%,$20.43B
9/10/2026 19:11,10,Zcash,"$1,175.90 ",-6.93%,$19.82B
,,,,,
9/10/2026 19:12,1,Bitcoin,"$76,995.58 ",-3.06%,$1.54T
9/10/2026 19:12,2,Ethereum,"$2,427.04 ",-3.34%,$296.18B
9/10/2026 19:12,3,Tether,$1.00 ,-0.01%,$183.39B
9/10/2026 19:12,4,BNB,$708.46 ,-5.36%,$94.34B
9/10/2026 19:12,5,XRP,$1.36 ,-4.86%,$85.43B
9/10/2026 19:12,6,USDC,$1.00 ,0.00%,$74.3B
9/10/2026 19:12,7,Solana,$99.44 ,-4.43%,$58.3B
9/10/2026 19:12,8,TRON,$0.34 ,-0.17%,$32.11B
9/10/2026 19:12,9,Hyperliquid,$81.11 ,-6.43%,$20.42B
9/10/2026 19:12,10,Zcash,"$1,171.80 ",-7.46%,$19.75B
,,,,,
9/10/2026 19:12,1,Bitcoin,"$77,063.25 ",-2.90%,$1.54T
9/10/2026 19:12,2,Ethereum,"$2,426.35 ",-3.24%,$295.11B
9/10/2026 19:12,3,Tether,$1.00 ,-0.01%,$183.39B
9/10/2026 19:12,4,BNB,$706.62 ,-5.82%,$94.09B
9/10/2026 19:12,5,XRP,$1.35 ,-5.45%,$85.09B
9/10/2026 19:12,6,USDC,$1.00 ,0.00%,$74.3B
9/10/2026 19:12,7,Solana,$99.41 ,-4.82%,$58.28B
9/10/2026 19:12,8,TRON,$0.34 ,-0.17%,$32.11B
9/10/2026 19:12,9,Hyperliquid,$81.11 ,-6.43%,$20.42B
9/10/2026 19:12,10,Zcash,"$1,171.80 ",-7.46%,$19.75B
,,,,,
9/10/2026 19:13,1,Bitcoin,"$76,974.19 ",-2.97%,$1.54T
9/10/2026 19:13,2,Ethereum,"$2,425.47 ",-3.28%,$295.11B
9/10/2026 19:13,3,Tether,$1.00 ,-0.01%,$183.39B
9/10/2026 19:13,4,BNB,$706.62 ,-5.82%,$94.09B
9/10/2026 19:13,5,XRP,$1.35 ,-5.45%,$85.09B
9/10/2026 19:13,6,USDC,$1.00 ,0.00%,$74.3B
9/10/2026 19:13,7,Solana,$99.41 ,-4.82%,$58.28B
9/10/2026 19:13,8,TRON,$0.34 ,-0.06%,$32.12B
9/10/2026 19:13,9,Hyperliquid,$81.18 ,-5.80%,$20.44B
9/10/2026 19:13,10,Zcash,"$1,170.18 ",-8.16%,$19.73B
,,,,,
9/10/2026 19:14,1,Bitcoin,"$76,974.19 ",-2.97%,$1.54T
9/10/2026 19:14,2,Ethereum,"$2,425.47 ",-3.28%,$295.11B
9/10/2026 19:14,3,Tether,$1.00 ,-0.01%,$183.39B
9/10/2026 19:14,4,BNB,$706.62 ,-5.82%,$94.09B
9/10/2026 19:14,5,XRP,$1.35 ,-5.45%,$85.09B
9/10/2026 19:14,6,USDC,$1.00 ,0.00%,$74.3B
9/10/2026 19:14,7,Solana,$99.41 ,-4.82%,$58.28B
9/10/2026 19:14,8,TRON,$0.34 ,-0.17%,$32.11B
9/10/2026 19:14,9,Hyperliquid,$81.11 ,-6.43%,$20.42B
9/10/2026 19:14,10,Zcash,"$1,171.80 ",-7.46%,$19.75B
,,,,,
9/10/2026 19:15,1,Bitcoin,"$76,911.30 ",-2.92%,$1.54T
9/10/2026 19:15,2,Ethereum,"$2,424.75 ",-3.16%,$295.9B
9/10/2026 19:15,3,Tether,$1.00 ,-0.01%,$183.39B
9/10/2026 19:15,4,BNB,$706.62 ,-5.82%,$94.09B
9/10/2026 19:15,5,XRP,$1.36 ,-4.76%,$85.44B
9/10/2026 19:15,6,USDC,$1.00 ,0.01%,$74.3B
9/10/2026 19:15,7,Solana,$99.41 ,-4.82%,$58.28B
9/10/2026 19:15,8,TRON,$0.34 ,-0.17%,$32.11B
9/10/2026 19:15,9,Hyperliquid,$81.11 ,-6.43%,$20.42B
9/10/2026 19:15,10,Zcash,"$1,171.80 ",-7.46%,$19.75B
,,,,,
9/10/2026 19:16,1,Bitcoin,"$76,978.04 ",-2.84%,$1.54T
9/10/2026 19:16,2,Ethereum,"$2,426.30 ",-3.06%,$295.99B
9/10/2026 19:16,3,Tether,$1.00 ,-0.02%,$183.39B
9/10/2026 19:16,4,BNB,$707.63 ,-5.55%,$94.22B
9/10/2026 19:16,5,XRP,$1.35 ,-5.16%,$85.23B
9/10/2026 19:16,6,USDC,$1.00 ,0.01%,$74.32B
9/10/2026 19:16,7,Solana,$99.51 ,-4.12%,$58.35B
9/10/2026 19:16,8,TRON,$0.34 ,-0.13%,$32.11B
9/10/2026 19:16,9,Hyperliquid,$81.03 ,-6.26%,$20.4B
9/10/2026 19:16,10,Zcash,"$1,167.80 ",-8.47%,$19.69B
,,,,,
9/10/2026 19:17,1,Bitcoin,"$77,047.45 ",-2.86%,$1.54T
9/10/2026 19:17,2,Ethereum,"$2,426.30 ",-3.06%,$295.99B
9/10/2026 19:17,3,Tether,$1.00 ,-0.02%,$183.39B
9/10/2026 19:17,4,BNB,$707.63 ,-5.55%,$94.22B
9/10/2026 19:17,5,XRP,$1.35 ,-5.16%,$85.23B
9/10/2026 19:17,6,USDC,$1.00 ,0.01%,$74.32B
9/10/2026 19:17,7,Solana,$99.34 ,-4.64%,$58.24B
9/10/2026 19:17,8,TRON,$0.34 ,-0.13%,$32.11B
9/10/2026 19:17,9,Hyperliquid,$81.03 ,-6.26%,$20.4B
9/10/2026 19:17,10,Zcash,"$1,167.80 ",-8.47%,$19.69B
,,,,,
9/10/2026 19:19,1,Bitcoin,"$77,023.50 ",-2.93%,$1.54T
9/10/2026 19:19,2,Ethereum,"$2,429.53 ",-3.28%,$296.48B
9/10/2026 19:19,3,Tether,$1.00 ,0.01%,$183.4B
9/10/2026 19:19,4,BNB,$709.22 ,-5.19%,$94.44B
9/10/2026 19:19,5,XRP,$1.36 ,-4.53%,$85.61B
9/10/2026 19:19,6,USDC,$1.00 ,0.00%,$74.3B
9/10/2026 19:19,7,Solana,$99.64 ,-4.15%,$58.42B
9/10/2026 19:19,8,TRON,$0.34 ,-0.09%,$32.12B
9/10/2026 19:19,9,Hyperliquid,$81.11 ,-5.99%,$20.42B
9/10/2026 19:19,10,Zcash,"$1,170.66 ",-8.22%,$19.74B
,,,,,
9/10/2026 19:20,1,Bitcoin,"$76,952.96 ",-2.87%,$1.54T
9/10/2026 19:20,2,Ethereum,"$2,425.50 ",-3.16%,$296.17B
9/10/2026 19:20,3,Tether,$1.00 ,0.03%,$183.39B
9/10/2026 19:20,4,BNB,$708.46 ,-5.34%,$94.34B
9/10/2026 19:20,5,XRP,$1.36 ,-4.88%,$85.41B
9/10/2026 19:20,6,USDC,$1.00 ,0.01%,$74.31B
9/10/2026 19:20,7,Solana,$99.41 ,-4.46%,$58.29B
9/10/2026 19:20,8,TRON,$0.34 ,-0.09%,$32.12B
9/10/2026 19:20,9,Hyperliquid,$81.11 ,-5.99%,$20.42B
9/10/2026 19:20,10,Zcash,"$1,170.66 ",-8.22%,$19.74B
,,,,,
9/10/2026 19:21,1,Bitcoin,"$76,952.96 ",-2.87%,$1.54T
9/10/2026 19:21,2,Ethereum,"$2,425.50 ",-3.16%,$296.17B
9/10/2026 19:21,3,Tether,$1.00 ,0.03%,$183.39B
9/10/2026 19:21,4,BNB,$708.46 ,-5.34%,$94.34B
9/10/2026 19:21,5,XRP,$1.36 ,-4.88%,$85.41B
9/10/2026 19:21,6,USDC,$1.00 ,0.01%,$74.31B
9/10/2026 19:21,7,Solana,$99.41 ,-4.46%,$58.29B
9/10/2026 19:21,8,TRON,$0.34 ,-0.09%,$32.12B
9/10/2026 19:21,9,Hyperliquid,$81.11 ,-5.99%,$20.42B
9/10/2026 19:21,10,Zcash,"$1,170.66 ",-8.22%,$19.74B
,,,,,
